DrugBank_ID,Drug_Name,UniProt_ID
DB06637,Dalfampridine,Q9UK17
DB06643,Denosumab,O14788
DB06650,Ofatumumab,P11836
DB06654,Safinamide,P27338
DB06655,Liraglutide,P43220
DB06663,Pasireotide,P32745
DB06663,Pasireotide,P30872
DB06663,Pasireotide,P30874
DB06663,Pasireotide,P35346
DB06674,Golimumab,P01375
DB06681,Belatacept,P42081
DB06681,Belatacept,P33681
DB06681,Belatacept,P10747
DB06684,Vilazodone,P31645
DB06684,Vilazodone,P08908
DB06688,Sipuleucel-T,P15309
DB06689,Ethanolamine oleate,P00748
DB06691,Mepyramine,P35367
DB06692,Aprotinin,P07477
DB06692,Aprotinin,P17538
DB06692,Aprotinin,P00747
DB06692,Aprotinin,P06870
DB06694,Xylometazoline,P08913
DB06694,Xylometazoline,P18089
DB06694,Xylometazoline,P35348
DB06694,Xylometazoline,P35368
DB06694,Xylometazoline,P25100
DB06694,Xylometazoline,P18825
DB06695,Dabigatran etexilate,P00734
DB06697,Artemether,P05023
DB06698,Betahistine,P35367
DB06698,Betahistine,Q9Y5N1
DB06699,Degarelix,P30968
DB06700,Desvenlafaxine,P23975
DB06700,Desvenlafaxine,P31645
DB06700,Desvenlafaxine,Q01959
DB06701,Dexmethylphenidate,Q01959
DB06701,Dexmethylphenidate,P23975
DB06701,Dexmethylphenidate,P31645
DB06702,Fesoterodine,P20309
DB06702,Fesoterodine,P08173
DB06702,Fesoterodine,P11229
DB06702,Fesoterodine,P08172
DB06702,Fesoterodine,P08912
DB06704,Iobenguane,P23975
DB06705,Gadofosveset trisodium,P02768
DB06706,Isometheptene,P35348
DB06706,Isometheptene,Q05940
DB06707,Levonordefrin,P08913
DB06707,Levonordefrin,P35348
DB06707,Levonordefrin,P35368
DB06707,Levonordefrin,P25100
DB06708,Lumefantrine,P05023
DB06709,Methacholine,P20309
DB06709,Methacholine,P08172
DB06709,Methacholine,P11229
DB06709,Methacholine,P08173
DB06709,Methacholine,P08912
DB06710,Methyltestosterone,P10275
DB06710,Methyltestosterone,P03372
DB06711,Naphazoline,P08913
DB06711,Naphazoline,P35348
DB06711,Naphazoline,P14416
DB06712,Nilvadipine,Q13936
DB06712,Nilvadipine,P54289
DB06712,Nilvadipine,Q08289
DB06712,Nilvadipine,Q01668
DB06712,Nilvadipine,Q13698
DB06712,Nilvadipine,Q8IZS8
DB06712,Nilvadipine,O95180
DB06712,Nilvadipine,Q9P0X4
DB06712,Nilvadipine,O43497
DB06713,Norelgestromin,P06401
DB06713,Norelgestromin,P02768
DB06713,Norelgestromin,P10275
DB06714,Propylhexedrine,Q05940
DB06714,Propylhexedrine,P18825
DB06714,Propylhexedrine,Q96RJ0
DB06716,Fospropofol,P47870
DB06716,Fospropofol,P28472
DB06717,Fosaprepitant,P25103
DB06718,Stanozolol,P10275
DB06719,Buserelin,P22888
DB06719,Buserelin,P30968
DB06720,Velaglucerase alfa,P04062
DB06725,Lornoxicam,P23219
DB06725,Lornoxicam,P35354
DB06729,Sulfaphenazole,P11712
DB06736,Aceclofenac,P35354
DB06736,Aceclofenac,P23219
DB06751,Drotaverine,P27815
DB06751,Drotaverine,Q13936
DB06752,Chymopapain,P13727
DB06754,Danaparoid,P01008
DB06756,Betaine,Q93088
DB06757,Manganese cation,P50213
DB06757,Manganese cation,P51553
DB06757,Manganese cation,Q15750
DB06757,Manganese cation,P05089
DB06757,Manganese cation,P04179
DB06757,Manganese cation,P15104
DB06757,Manganese cation,Q16822
DB06757,Manganese cation,P36873
DB06764,Tetryzoline,P35348
DB06764,Tetryzoline,P18825
DB06764,Tetryzoline,P08913
DB06766,Alcaftadine,P35367
DB06772,Cabazitaxel,Q9H4B7
DB06773,Human calcitonin,P12814
DB06773,Human calcitonin,P30988
DB06774,Capsaicin,Q8NER1
DB06774,Capsaicin,Q99623
DB06775,Carglumic acid,P31327
DB06777,Chenodeoxycholic acid,Q96RI1
DB06777,Chenodeoxycholic acid,O75469
DB06777,Chenodeoxycholic acid,Q8TDU6
DB06777,Chenodeoxycholic acid,P52895
DB06779,Dalteparin,P01008
DB06779,Dalteparin,P15692
DB06779,Dalteparin,P16109
DB06780,Desoxycorticosterone acetate,P08235
DB06781,Difluprednate,P04150
DB06781,Difluprednate,P04083
DB06785,Ganirelix,P30968
DB06786,Halcinonide,Q99835
DB06786,Halcinonide,P62508
DB06786,Halcinonide,O95718
DB06786,Halcinonide,P11474
DB06787,Hexocyclium,P20309
DB06787,Hexocyclium,P11229
DB06787,Hexocyclium,P08172
DB06787,Hexocyclium,P08173
DB06788,Histrelin,P30968
DB06789,Hydroxyprogesterone caproate,P06401
DB06791,Lanreotide,P30874
DB06791,Lanreotide,P35346
DB06793,Levopropoxyphene,P35372
DB06795,Mafenide,P22748
DB06795,Mafenide,Q9ULX7
DB06795,Mafenide,O43570
DB06795,Mafenide,P00918
DB06795,Mafenide,P23280
DB06797,Mebutamate,Q99928
DB06800,Methylnaltrexone,P35372
DB06800,Methylnaltrexone,P32245
DB06800,Methylnaltrexone,P41145
DB06802,Nepafenac,P23219
DB06802,Nepafenac,P35354
DB06808,Piperacetazine,P14416
DB06809,Plerixafor,P61073
DB06813,Pralatrexate,P00374
DB06813,Pralatrexate,Q05932
DB06813,Pralatrexate,Q9HBH1
DB06813,Pralatrexate,P04818
DB06814,Protokylol,P07550
DB06814,Protokylol,P08588
DB06815,Pyrithione,P51787
DB06819,Phenylbutyric acid,P17252
DB06819,Phenylbutyric acid,Q13547
DB06822,Tinzaparin,P01008
DB06822,Tinzaparin,P13612
DB06822,Tinzaparin,P48061
DB06824,Triethylenetetramine,Q9ULX7
DB06825,Triptorelin,P30968
DB07101,Mirdametinib,Q02750
DB07101,Mirdametinib,P36507
DB07776,Flavone,P10275
DB07776,Flavone,P14867
DB07776,Flavone,P11511
DB07776,Flavone,P30542
DB07776,Flavone,P29275
DB07776,Flavone,P0DMS8
DB07776,Flavone,P11474
DB07776,Flavone,O95718
DB07776,Flavone,Q16678
DB07931,Hexestrol,Q92731
DB07931,Hexestrol,Q04828
DB07931,Hexestrol,P03372
DB07931,Hexestrol,O75469
DB07931,Hexestrol,Q14994
DB08329,Sulthiame,P00918
DB08439,Parecoxib,P35354
DB08439,Parecoxib,P02788
DB08604,Triclosan,P29474
DB08604,Triclosan,O75469
DB08604,Triclosan,P10275
DB08604,Triclosan,Q14994
DB08604,Triclosan,P37231
DB08604,Triclosan,P07202
DB08799,Antazoline,P35367
DB08801,Dimetindene,P35367
DB08801,Dimetindene,P08172
DB08804,Nandrolone decanoate,P10275
DB08804,Nandrolone decanoate,P01100
DB08804,Nandrolone decanoate,P28223
DB08804,Nandrolone decanoate,P28222
DB08804,Nandrolone decanoate,P08069
DB08804,Nandrolone decanoate,P21728
DB08809,Dichloroacetic acid,Q15118
DB08809,Dichloroacetic acid,O43708
DB08813,Nadroparin,P01008
DB08813,Nadroparin,P00742
DB08813,Nadroparin,P16109
DB08813,Nadroparin,P01100
DB08813,Nadroparin,P01106
DB08814,Triflusal,P23219
DB08814,Triflusal,P19838
DB08814,Triflusal,P35228
DB08814,Triflusal,Q9Y233
DB08815,Lurasidone,P14416
DB08815,Lurasidone,P28223
DB08815,Lurasidone,P34969
DB08815,Lurasidone,P08908
DB08815,Lurasidone,P18825
DB08815,Lurasidone,P08913
DB08816,Ticagrelor,Q9H244
DB08818,Hyaluronic acid,P16070
DB08818,Hyaluronic acid,P05362
DB08818,Hyaluronic acid,O75330
DB08818,Hyaluronic acid,Q9Y5Y7
DB08818,Hyaluronic acid,O14594
DB08818,Hyaluronic acid,P13611
DB08818,Hyaluronic acid,Q07021
DB08818,Hyaluronic acid,P10915
DB08818,Hyaluronic acid,Q96S86
DB08818,Hyaluronic acid,Q14520
DB08818,Hyaluronic acid,Q6UX15
DB08818,Hyaluronic acid,Q8WWQ8
DB08818,Hyaluronic acid,P98066
DB08818,Hyaluronic acid,Q9BZV3
DB08818,Hyaluronic acid,Q5JVS0
DB08819,Tafluprost,P43088
DB08820,Ivacaftor,P13569
DB08822,Azilsartan medoxomil,P30556
DB08823,Spinosad,P36544
DB08824,Ioflupane I-123,Q01959
DB08827,Lomitapide,P55157
DB08828,Vismodegib,Q99835
DB08834,Tauroursodeoxycholic acid,P08648
DB08860,Pitavastatin,P04035
DB08860,Pitavastatin,P20701
DB08862,Cholecystokinin,P32238
DB08862,Cholecystokinin,P04049
DB08862,Cholecystokinin,P27361
DB08862,Cholecystokinin,P01133
DB08862,Cholecystokinin,P05771
DB08862,Cholecystokinin,P32239
DB08864,Rilpivirine,Q9Y5Y9
DB08864,Rilpivirine,O75469
DB08865,Crizotinib,Q9UM73
DB08865,Crizotinib,P08581
DB08865,Crizotinib,P08922
DB08865,Crizotinib,Q04912
DB08867,Ulipristal,P06401
DB08867,Ulipristal,P04150
DB08867,Ulipristal,P10275
DB08868,Fingolimod,Q9H228
DB08868,Fingolimod,P21453
DB08868,Fingolimod,Q99500
DB08868,Fingolimod,Q9NYA1
DB08868,Fingolimod,P35462
DB08868,Fingolimod,Q13547
DB08868,Fingolimod,O95977
DB08869,Tesamorelin,Q02643
DB08870,Brentuximab vedotin,P28908
DB08871,Eribulin,Q9H4B7
DB08872,Gabapentin enacarbil,P54289
DB08872,Gabapentin enacarbil,Q9NY47
DB08872,Gabapentin enacarbil,Q9Y289
DB08875,Cabozantinib,P08581
DB08875,Cabozantinib,P07949
DB08875,Cabozantinib,P35968
DB08875,Cabozantinib,P17948
DB08875,Cabozantinib,P35916
DB08875,Cabozantinib,P10721
DB08875,Cabozantinib,Q16620
DB08875,Cabozantinib,P36888
DB08875,Cabozantinib,P30530
DB08875,Cabozantinib,P08922
DB08875,Cabozantinib,Q06418
DB08875,Cabozantinib,Q12866
DB08875,Cabozantinib,Q02763
DB08877,Ruxolitinib,O60674
DB08877,Ruxolitinib,P23458
DB08877,Ruxolitinib,P52333
DB08877,Ruxolitinib,P29597
DB08877,Ruxolitinib,Q03405
DB08878,Aminopterin,Q9HBH1
DB08879,Belimumab,Q9Y275
DB08880,Teriflunomide,P04035
DB08880,Teriflunomide,Q02127
DB08881,Vemurafenib,P15056
DB08882,Linagliptin,P27487
DB08883,Perampanel,P42261
DB08883,Perampanel,P48058
DB08883,Perampanel,P42263
DB08883,Perampanel,P42262
DB08885,Aflibercept,P15692
DB08885,Aflibercept,P49763
DB08885,Aflibercept,P49765
DB08888,Ocriplasmin,P02751
DB08888,Ocriplasmin,P01023
DB08888,Ocriplasmin,P08697
DB08889,Carfilzomib,P28074
DB08889,Carfilzomib,P28062
DB08889,Carfilzomib,P20618
DB08889,Carfilzomib,P28065
DB08889,Carfilzomib,P49721
DB08889,Carfilzomib,P40306
DB08890,Linaclotide,P25092
DB08893,Mirabegron,P13945
DB08893,Mirabegron,P08588
DB08894,Peginesatide,P19235
DB08895,Tofacitinib,P23458
DB08895,Tofacitinib,O60674
DB08895,Tofacitinib,P52333
DB08895,Tofacitinib,P29597
DB08896,Regorafenib,P17948
DB08896,Regorafenib,P35968
DB08896,Regorafenib,P35916
DB08896,Regorafenib,P10721
DB08896,Regorafenib,P16234
DB08896,Regorafenib,P09619
DB08896,Regorafenib,P11362
DB08896,Regorafenib,P21802
DB08896,Regorafenib,Q02763
DB08896,Regorafenib,Q16832
DB08896,Regorafenib,P04629
DB08896,Regorafenib,P29317
DB08896,Regorafenib,P04049
DB08896,Regorafenib,P15056
DB08896,Regorafenib,Q15759
DB08896,Regorafenib,P42685
DB08896,Regorafenib,P00519
DB08896,Regorafenib,P07949
DB08896,Regorafenib,P07333
DB08897,Aclidinium,P11229
DB08897,Aclidinium,P08172
DB08897,Aclidinium,P08173
DB08897,Aclidinium,P08912
DB08897,Aclidinium,P20309
DB08899,Enzalutamide,P10275
DB08900,Teduglutide,O95838
DB08901,Ponatinib,P00519
DB08901,Ponatinib,P11274
DB08901,Ponatinib,P10721
DB08901,Ponatinib,P07949
DB08901,Ponatinib,Q02763
DB08901,Ponatinib,P36888
DB08901,Ponatinib,P11362
DB08901,Ponatinib,P21802
DB08901,Ponatinib,P22607
DB08901,Ponatinib,P22455
DB08901,Ponatinib,P06239
DB08901,Ponatinib,P12931
DB08901,Ponatinib,P07948
DB08901,Ponatinib,P35968
DB08901,Ponatinib,P16234
DB08904,Certolizumab pegol,P01375
DB08905,Formestane,P11511
DB08906,Fluticasone furoate,P04150
DB08906,Fluticasone furoate,P06401
DB08906,Fluticasone furoate,P08235
DB08907,Canagliflozin,P31639
DB08908,Dimethyl fumarate,Q14145
DB08908,Dimethyl fumarate,Q04206
DB08910,Pomalidomide,Q96SW2
DB08910,Pomalidomide,P01375
DB08910,Pomalidomide,P35354
DB08911,Trametinib,Q02750
DB08911,Trametinib,P36507
DB08912,Dabrafenib,P15056
DB08912,Dabrafenib,P04049
DB08912,Dabrafenib,P57059
DB08912,Dabrafenib,Q8NG66
DB08912,Dabrafenib,P53667
DB08916,Afatinib,P00533
DB08916,Afatinib,Q15303
DB08916,Afatinib,P04626
DB08918,Levomilnacipran,P31645
DB08918,Levomilnacipran,P23975
DB08931,Riociguat,P33402
DB08931,Riociguat,Q02846
DB08932,Macitentan,P25101
DB08932,Macitentan,P24530
DB08935,Obinutuzumab,P11836
DB08936,Chlorcyclizine,P35367
DB08943,Isoconazole,P05093
DB08949,Inositol nicotinate,P49019
DB08949,Inositol nicotinate,Q8TDS4
DB08950,Indoramin,P18089
DB08950,Indoramin,P18825
DB08950,Indoramin,P25100
DB08950,Indoramin,P35348
DB08951,Indoprofen,P23219
DB08951,Indoprofen,P35354
DB08951,Indoprofen,P25024
DB08951,Indoprofen,P25025
DB08951,Indoprofen,P07148
DB08951,Indoprofen,P14618
DB08954,Ifenprodil,Q13224
DB08954,Ifenprodil,Q05586
DB08954,Ifenprodil,Q9UNI1
DB08954,Ifenprodil,P48549
DB08954,Ifenprodil,P48051
DB08954,Ifenprodil,P48544
DB08955,Ibuproxam,P25025
DB08955,Ibuproxam,P09917
DB08955,Ibuproxam,P25024
DB08964,Gemeprost,P43115
DB08964,Gemeprost,P43116
DB08974,Flubendazole,Q71U36
DB08980,Fendiline,P41595
DB08981,Fenbufen,P23219
DB08981,Fenbufen,P35354
DB08995,Diosmin,P35869
DB08996,Dimetacrine,P22303
DB09007,Chlorphenoxamine,P35367
DB09009,Articaine,P35498
DB09016,Butriptyline,P31645
DB09016,Butriptyline,P35367
DB09016,Butriptyline,P28223
DB09017,Brotizolam,P14867
DB09019,Bromhexine,O15393
DB09019,Bromhexine,Q9BYF1
DB09020,Bisacodyl,Q92482
DB09020,Bisacodyl,P05023
DB09023,Benactyzine,P08912
DB09026,Aliskiren,P00797
DB09029,Secukinumab,Q16552
DB09030,Vorapaxar,P25116
DB09031,Miltefosine,P04054
DB09031,Miltefosine,P08183
DB09033,Vedolizumab,P13612
DB09033,Vedolizumab,P26010
DB09034,Suvorexant,O43613
DB09034,Suvorexant,O43614
DB09035,Nivolumab,Q15116
DB09036,Siltuximab,P05231
DB09037,Pembrolizumab,Q15116
DB09037,Pembrolizumab,Q9NZQ7
DB09038,Empagliflozin,P31639
DB09039,Eliglustat,Q16739
DB09043,Albiglutide,P43220
DB09045,Dulaglutide,P43220
DB09046,Metreleptin,P48357
DB09047,Finafloxacin,P11388
DB09048,Netupitant,P25103
DB09049,Naloxegol,P35372
DB09052,Blinatumomab,P15391
DB09052,Blinatumomab,P04234
DB09053,Ibrutinib,Q06187
DB09054,Idelalisib,O00329
DB09056,Amorolfine,Q01118
DB09059,Atosiban,P30559
DB09059,Atosiban,P37288
DB09059,Atosiban,P47901
DB09059,Atosiban,P30518
DB09061,Cannabidiol,P21554
DB09061,Cannabidiol,P34972
DB09061,Cannabidiol,P47775
DB09061,Cannabidiol,P23415
DB09061,Cannabidiol,O75311
DB09061,Cannabidiol,Q14330
DB09061,Cannabidiol,Q9Y2T6
DB09061,Cannabidiol,P08908
DB09061,Cannabidiol,P28223
DB09061,Cannabidiol,P36544
DB09061,Cannabidiol,P41143
DB09061,Cannabidiol,P35372
DB09061,Cannabidiol,P37231
DB09061,Cannabidiol,Q8NER1
DB09061,Cannabidiol,O43497
DB09061,Cannabidiol,O95180
DB09061,Cannabidiol,Q9P0X4
DB09061,Cannabidiol,O75762
DB09061,Cannabidiol,Q7Z2W7
DB09061,Cannabidiol,Q9Y5S1
DB09061,Cannabidiol,Q8NET8
DB09061,Cannabidiol,Q9HBA0
DB09061,Cannabidiol,P21796
DB09061,Cannabidiol,P46098
DB09061,Cannabidiol,P30542
DB09061,Cannabidiol,P23219
DB09061,Cannabidiol,P35354
DB09061,Cannabidiol,P24752
DB09061,Cannabidiol,P05093
DB09061,Cannabidiol,P04035
DB09061,Cannabidiol,P00390
DB09061,Cannabidiol,P07203
DB09061,Cannabidiol,P14902
DB09061,Cannabidiol,P15559
DB09061,Cannabidiol,P04040
DB09061,Cannabidiol,P00441
DB09061,Cannabidiol,Q16613
DB09061,Cannabidiol,Q02083
DB09063,Ceritinib,Q9UM73
DB09064,Ciprofibrate,Q07869
DB09065,Cobicistat,P08684
DB09065,Cobicistat,P20815
DB09065,Cobicistat,P24462
DB09066,Corifollitropin alfa,P23945
DB09067,Corticorelin ovine triflutate,P34998
DB09067,Corticorelin ovine triflutate,Q13324
DB09068,Vortioxetine,P31645
DB09068,Vortioxetine,P46098
DB09068,Vortioxetine,P34969
DB09068,Vortioxetine,P28222
DB09068,Vortioxetine,P08908
DB09068,Vortioxetine,P08588
DB09068,Vortioxetine,P23975
DB09069,Trimetazidine,P42765
DB09070,Tibolone,P03372
DB09071,Tasimelteon,P48039
DB09071,Tasimelteon,P49286
DB09072,Sodium oxybate,Q9HAB3
DB09073,Palbociclib,P11802
DB09073,Palbociclib,Q00534
DB09074,Olaparib,P09874
DB09074,Olaparib,Q9UGN5
DB09074,Olaparib,Q9Y6F1
DB09074,Olaparib,P42330
DB09075,Edoxaban,P00742
DB09076,Umeclidinium,P20309
DB09076,Umeclidinium,P08172
DB09076,Umeclidinium,P11229
DB09076,Umeclidinium,P08173
DB09076,Umeclidinium,P08912
DB09078,Lenvatinib,P17948
DB09078,Lenvatinib,P35968
DB09078,Lenvatinib,P35916
DB09078,Lenvatinib,P11362
DB09078,Lenvatinib,P21802
DB09078,Lenvatinib,P22607
DB09078,Lenvatinib,P22455
DB09078,Lenvatinib,P16234
DB09078,Lenvatinib,P07949
DB09078,Lenvatinib,P10721
DB09079,Nintedanib,P17948
DB09079,Nintedanib,P35968
DB09079,Nintedanib,P35916
DB09079,Nintedanib,P16234
DB09079,Nintedanib,P09619
DB09079,Nintedanib,P11362
DB09079,Nintedanib,P21802
DB09079,Nintedanib,P22607
DB09079,Nintedanib,P36888
DB09079,Nintedanib,P06239
DB09079,Nintedanib,P07948
DB09079,Nintedanib,P12931
DB09080,Olodaterol,P07550
DB09082,Vilanterol,P07550
DB09083,Ivabradine,Q9UL51
DB09084,Benzydamine,P35354
DB09084,Benzydamine,P23219
DB09085,Tetracaine,P21817
DB09085,Tetracaine,Q92736
DB09085,Tetracaine,P35498
DB09085,Tetracaine,Q9Y5Y9
DB09086,Eugenol,P27338
DB09086,Eugenol,P03372
DB09086,Eugenol,Q92731
DB09086,Eugenol,P10275
DB09086,Eugenol,Q8NET8
DB09088,Amylocaine,P35498
DB09089,Trimebutine,P35372
DB09089,Trimebutine,Q13936
DB09089,Trimebutine,Q12791
DB09089,Trimebutine,P11229
DB09089,Trimebutine,P08172
DB09089,Trimebutine,P20309
DB09089,Trimebutine,P08173
DB09089,Trimebutine,O43497
DB09090,Pinaverium,Q13698
DB09091,Tixocortol,P04150
DB09091,Tixocortol,Q92769
DB09092,Xanthinol,Q13423
DB09092,Xanthinol,P04406
DB09092,Xanthinol,P50213
DB09092,Xanthinol,Q02218
DB09092,Xanthinol,P40926
DB09092,Xanthinol,P39023
DB09093,Chlortetracycline,P84077
DB09093,Chlortetracycline,P54762
DB09093,Chlortetracycline,P16233
DB09093,Chlortetracycline,Q9UM07
DB09095,Difluocortolone,P12429
DB09095,Difluocortolone,P04150
DB09096,Benzoyl peroxide,P04040
DB09096,Benzoyl peroxide,Q96A70
DB09096,Benzoyl peroxide,P17252
DB09096,Benzoyl peroxide,P08294
DB09097,Quinagolide,P14416
DB09097,Quinagolide,P21728
DB09098,Somatrem,P10912
DB09098,Somatrem,P08069
DB09099,Somatostatin,P30872
DB09099,Somatostatin,P30874
DB09099,Somatostatin,P32745
DB09099,Somatostatin,P31391
DB09099,Somatostatin,P35346
DB09099,Somatostatin,P41143
DB09099,Somatostatin,P35372
DB09100,"Thyroid, porcine",P10827
DB09100,"Thyroid, porcine",P10828
DB09103,Ancestim,P10721
DB09107,Methoxy polyethylene glycol-epoetin beta,P19235
DB09108,Simoctocog alfa,P04275
DB09109,Turoctocog alfa,P00740
DB09109,Turoctocog alfa,P00742
DB09109,Turoctocog alfa,P00734
DB09112,Nitrous acid,P69905
DB09112,Nitrous acid,P68871
DB09112,Nitrous acid,P02144
DB09116,Calcium carbimide,P48448
DB09116,Calcium carbimide,P30837
DB09116,Calcium carbimide,P05091
DB09116,Calcium carbimide,P00352
DB09118,Stiripentol,P14867
DB09118,Stiripentol,P00338
DB09118,Stiripentol,P07195
DB09118,Stiripentol,Q99928
DB09119,Eslicarbazepine acetate,Q99571
DB09119,Eslicarbazepine acetate,O43497
DB09119,Eslicarbazepine acetate,P35498
DB09120,Zucapsaicin,Q8NER1
DB09121,Aurothioglucose,Q08828
DB09121,Aurothioglucose,Q08462
DB09121,Aurothioglucose,O95622
DB09122,Peginterferon beta-1a,P17181
DB09123,Dienogest,P06401
DB09123,Dienogest,P10275
DB09124,Medrogestone,P06401
DB09126,Chorionic Gonadotropin (Human),P22888
DB09128,Brexpiprazole,P08908
DB09128,Brexpiprazole,P14416
DB09128,Brexpiprazole,P35462
DB09128,Brexpiprazole,P28223
DB09128,Brexpiprazole,P41595
DB09128,Brexpiprazole,P34969
DB09128,Brexpiprazole,P35348
DB09128,Brexpiprazole,P35368
DB09128,Brexpiprazole,P25100
DB09128,Brexpiprazole,P18825
DB09128,Brexpiprazole,P35367
DB09128,Brexpiprazole,P11229
DB09129,Chromic chloride,P06213
DB09130,Copper,P05067
DB09130,Copper,P23526
DB09130,Copper,P62807
DB09130,Copper,P04406
DB09130,Copper,P15531
DB09130,Copper,P10412
DB09130,Copper,Q06830
DB09130,Copper,P05109
DB09130,Copper,P08865
DB09130,Copper,P63261
DB09130,Copper,P06733
DB09130,Copper,P68104
DB09130,Copper,P05787
DB09130,Copper,P07237
DB09130,Copper,P30101
DB09130,Copper,P10809
DB09130,Copper,P48723
DB09130,Copper,P11021
DB09130,Copper,P14625
DB09130,Copper,P02787
DB09130,Copper,P15880
DB09130,Copper,Q07955
DB09130,Copper,P22626
DB09130,Copper,P31943
DB09130,Copper,P31942
DB09130,Copper,P14866
DB09130,Copper,P23246
DB09130,Copper,Q15428
DB09130,Copper,P63244
DB09130,Copper,P12814
DB09130,Copper,Q03154
DB09130,Copper,P09525
DB09130,Copper,P08758
DB09130,Copper,P27797
DB09130,Copper,P14618
DB09130,Copper,P14550
DB09130,Copper,P00387
DB09130,Copper,P00390
DB09130,Copper,P29401
DB09130,Copper,P32119
DB09130,Copper,P30041
DB09130,Copper,P62937
DB09130,Copper,P11142
DB09130,Copper,P07900
DB09130,Copper,Q15185
DB09130,Copper,P31948
DB09130,Copper,P56537
DB09130,Copper,P60842
DB09130,Copper,P06744
DB09130,Copper,P00338
DB09130,Copper,P00558
DB09130,Copper,P07437
DB09130,Copper,P23528
DB09130,Copper,P31946
DB09130,Copper,P17174
DB09130,Copper,P48637
DB09130,Copper,P51858
DB09130,Copper,P50213
DB09130,Copper,O00299
DB09130,Copper,Q06323
DB09130,Copper,P30086
DB09130,Copper,P18669
DB09130,Copper,P43487
DB09130,Copper,O60701
DB09130,Copper,P61769
DB09130,Copper,O75880
DB09130,Copper,F7VJQ1
DB09130,Copper,P23415
DB09130,Copper,P42858
DB09130,Copper,Q96FI4
DB09130,Copper,Q969S2
DB09130,Copper,Q6MZM0
DB09130,Copper,P05121
DB09130,Copper,P29034
DB09130,Copper,P26447
DB09130,Copper,P37840
DB09130,Copper,P23560
DB09130,Copper,Q99497
DB09130,Copper,P10997
DB09130,Copper,Q9UHF0
DB09130,Copper,P04217
DB09130,Copper,P43652
DB09130,Copper,P01019
DB09130,Copper,P02765
DB09130,Copper,P02743
DB09130,Copper,P02647
DB09130,Copper,P02652
DB09130,Copper,P06727
DB09130,Copper,Q0VD83
DB09130,Copper,P02655
DB09130,Copper,P02656
DB09130,Copper,P05090
DB09130,Copper,P02649
DB09130,Copper,P02749
DB09130,Copper,P25311
DB09130,Copper,P02747
DB09130,Copper,P09871
DB09130,Copper,P01024
DB09130,Copper,P0C0L5
DB09130,Copper,P04003
DB09130,Copper,P01031
DB09130,Copper,P07358
DB09130,Copper,P02748
DB09130,Copper,P08603
DB09130,Copper,P05156
DB09130,Copper,P05452
DB09130,Copper,P10909
DB09130,Copper,P00734
DB09130,Copper,Q07021
DB09130,Copper,P06396
DB09130,Copper,P69905
DB09130,Copper,P68871
DB09130,Copper,P45973
DB09130,Copper,P00739
DB09130,Copper,P35858
DB09130,Copper,P01857
DB09130,Copper,P01861
DB09130,Copper,P01619
DB09130,Copper,P15814
DB09130,Copper,P19823
DB09130,Copper,P01042
DB09130,Copper,P04264
DB09130,Copper,P13645
DB09130,Copper,P35908
DB09130,Copper,P35527
DB09130,Copper,P02750
DB09130,Copper,P51884
DB09130,Copper,Q96PD5
DB09130,Copper,P00747
DB09130,Copper,P27169
DB09130,Copper,P02775
DB09130,Copper,P01009
DB09130,Copper,P29622
DB09130,Copper,P08185
DB09130,Copper,P05543
DB09130,Copper,P01008
DB09130,Copper,P05546
DB09130,Copper,P36955
DB09130,Copper,P08697
DB09130,Copper,P05155
DB09130,Copper,P02766
DB09130,Copper,P04004
DB09130,Copper,P51693
DB09130,Copper,P0DPH7
DB09131,Cupric Chloride,P04070
DB09131,Cupric Chloride,P04080
DB09140,Oxygen,P00395
DB09140,Oxygen,Q9Y5S8
DB09142,Sincalide,P32239
DB09142,Sincalide,P32238
DB09143,Sonidegib,Q99835
DB09147,Ferric pyrophosphate,P02792
DB09147,Ferric pyrophosphate,P69905
DB09147,Ferric pyrophosphate,P68871
DB09148,Florbetaben F-18,P05067
DB09149,Florbetapir F-18,P05067
DB09151,Flutemetamol (18F),P05067
DB09154,Sodium citrate,P22748
DB09158,Trypan blue free acid,P18031
DB09167,Dosulepin,P08908
DB09167,Dosulepin,P28223
DB09167,Dosulepin,P35367
DB09167,Dosulepin,P11229
DB09167,Dosulepin,P08172
DB09167,Dosulepin,P20309
DB09167,Dosulepin,P08173
DB09167,Dosulepin,P08912
DB09167,Dosulepin,P08913
DB09167,Dosulepin,P35348
DB09167,Dosulepin,P23975
DB09167,Dosulepin,P31645
DB09185,Viloxazine,P23975
DB09185,Viloxazine,P41595
DB09185,Viloxazine,P28335
DB09185,Viloxazine,P35368
DB09185,Viloxazine,P07550
DB09185,Viloxazine,P35367
DB09185,Viloxazine,P25021
DB09185,Viloxazine,P11229
DB09185,Viloxazine,P08172
DB09185,Viloxazine,P20309
DB09185,Viloxazine,P08173
DB09185,Viloxazine,P21397
DB09185,Viloxazine,P27338
DB09194,Etoperidone,P28223
DB09194,Etoperidone,P28335
DB09194,Etoperidone,P35348
DB09194,Etoperidone,P08913
DB09194,Etoperidone,P14416
DB09194,Etoperidone,P11229
DB09195,Lorpiprazole,P28223
